True_Class,Assigned_Class,Correct,Predicted_Score,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9
4,4,1,0.973504,0.000198,0.000000,0.000003,0.000026,0.973504,0.000001,0.009784,0.014608,0.000679,0.001198
5,5,1,0.919788,0.000437,0.000000,0.000068,0.052224,0.000088,0.919788,0.000000,0.000000,0.026580,0.000815
6,6,1,0.999858,0.000003,0.000000,0.000026,0.000002,0.000026,0.000000,0.999858,0.000000,0.000083,0.000002
7,7,1,0.977739,0.000058,0.000000,0.000004,0.000666,0.020118,0.000325,0.000000,0.977739,0.000919,0.000171
8,8,1,0.935137,0.000000,0.000000,0.001003,0.003779,0.001079,0.000794,0.000005,0.000001,0.935137,0.058201
9,9,1,0.970358,0.000000,0.000000,0.000004,0.004951,0.004049,0.004574,0.000040,0.000990,0.015032,0.970358
0,0,1,0.874039,0.874039,0.000000,0.000052,0.000000,0.000000,0.000000,0.124154,0.001617,0.000114,0.000025
1,8,0,0.549768,0.000000,0.300499,0.001582,0.034596,0.000232,0.000707,0.002193,0.000136,0.549768,0.110286
2,2,1,0.984666,0.000000,0.000059,0.984666,0.000094,0.000000,0.000000,0.000001,0.000000,0.015179,0.000000
3,3,1,0.975145,0.000002,0.011161,0.001058,0.975145,0.000613,0.000147,0.002112,0.009144,0.000617,0.000001
4,4,1,0.897159,0.000006,0.000000,0.000019,0.000178,0.897159,0.000000,0.013644,0.088932,0.000053,0.000010
5,5,1,0.965640,0.012985,0.000000,0.000000,0.017326,0.001632,0.965640,0.000001,0.000000,0.002115,0.000301
6,6,1,0.994754,0.000580,0.000000,0.003742,0.000004,0.000478,0.000038,0.994754,0.000000,0.000404,0.000000
7,7,1,0.994249,0.000000,0.000000,0.000027,0.005135,0.000000,0.000000,0.000000,0.994249,0.000572,0.000017
8,8,1,0.994256,0.000434,0.000000,0.000079,0.000004,0.000176,0.004863,0.000006,0.000000,0.994256,0.000182
9,9,1,0.664925,0.000010,0.000000,0.001560,0.000031,0.316334,0.000000,0.000362,0.000003,0.016776,0.664925
0,0,1,0.999320,0.999320,0.000000,0.000001,0.000000,0.000000,0.000054,0.000001,0.000004,0.000617,0.000002
1,1,1,0.835955,0.000000,0.835955,0.006983,0.045424,0.000011,0.001081,0.000333,0.002647,0.099773,0.007793
2,3,0,0.447761,0.000005,0.063753,0.440044,0.447761,0.000000,0.000004,0.000171,0.000000,0.048262,0.000000
3,3,1,0.997558,0.000000,0.000046,0.002323,0.997558,0.000000,0.000017,0.000048,0.000000,0.000008,0.000000
4,4,1,0.898928,0.000005,0.000000,0.000007,0.000002,0.898928,0.000000,0.058647,0.003079,0.002322,0.037010
5,5,1,0.593744,0.391236,0.000000,0.000001,0.009090,0.000168,0.593744,0.000222,0.000000,0.003689,0.001851
6,6,1,0.999338,0.000005,0.000000,0.000615,0.000031,0.000000,0.000001,0.999338,0.000000,0.000011,0.000000
7,7,1,0.960065,0.000000,0.000000,0.000004,0.039121,0.000001,0.000000,0.000000,0.960065,0.000794,0.000016
8,8,1,0.981354,0.000000,0.000010,0.001064,0.004257,0.000019,0.004340,0.001880,0.000003,0.981354,0.007072
9,9,1,0.878384,0.000000,0.000000,0.000013,0.027033,0.020595,0.050236,0.000041,0.000404,0.023295,0.878384
1,1,1,0.858728,0.000000,0.858728,0.006590,0.069963,0.000054,0.000697,0.000224,0.002740,0.039822,0.021181
6,6,1,0.960821,0.000000,0.000000,0.020451,0.000002,0.008450,0.000142,0.960821,0.000000,0.010088,0.000045
8,8,1,0.953826,0.000011,0.000000,0.034764,0.005953,0.004270,0.000339,0.000047,0.000254,0.953826,0.000536
9,9,1,0.976329,0.000000,0.000000,0.000068,0.000029,0.007085,0.000810,0.000642,0.009366,0.005671,0.976329
9,9,1,0.935813,0.000000,0.000001,0.000178,0.000529,0.057813,0.000075,0.000014,0.000260,0.005317,0.935813
0,0,1,0.996441,0.996441,0.000000,0.000154,0.000063,0.000000,0.000000,0.003066,0.000258,0.000017,0.000000
1,1,1,0.759830,0.000001,0.759830,0.006982,0.005646,0.000016,0.001665,0.069292,0.002245,0.140111,0.014214
2,2,1,0.877040,0.000000,0.000066,0.877040,0.025179,0.000000,0.000033,0.000527,0.000000,0.097154,0.000000
4,4,1,0.954167,0.000148,0.000000,0.000108,0.000149,0.954167,0.000036,0.002094,0.041495,0.001221,0.000581
4,4,1,0.869422,0.000026,0.000000,0.000018,0.000073,0.869422,0.000000,0.115654,0.012456,0.000258,0.002092
3,3,1,0.968204,0.000002,0.000004,0.004546,0.968204,0.000011,0.001277,0.000014,0.000003,0.025938,0.000000
7,7,1,0.952002,0.000177,0.000000,0.000146,0.022721,0.000002,0.000117,0.000000,0.952002,0.000943,0.023893
4,4,1,0.814097,0.000006,0.000000,0.000011,0.000000,0.814097,0.000000,0.002207,0.013095,0.010072,0.160512
4,9,0,0.486728,0.000068,0.000002,0.009379,0.000069,0.221117,0.000828,0.044625,0.074195,0.162990,0.486728
4,4,1,0.882792,0.000047,0.000000,0.000008,0.000342,0.882792,0.000003,0.013725,0.008584,0.001835,0.092664
0,0,1,0.974682,0.974682,0.000000,0.000007,0.000000,0.000000,0.000000,0.024728,0.000508,0.000006,0.000070
3,3,1,0.925084,0.000002,0.000035,0.074599,0.925084,0.000000,0.000026,0.000001,0.000000,0.000254,0.000000
8,8,1,0.961701,0.000005,0.000013,0.008482,0.013949,0.004552,0.010971,0.000016,0.000252,0.961701,0.000059
7,7,1,0.978696,0.000000,0.000000,0.000000,0.003048,0.000001,0.000000,0.000000,0.978696,0.001071,0.017183
5,5,1,0.975206,0.000203,0.000000,0.000001,0.000077,0.000008,0.975206,0.000005,0.000000,0.024500,0.000000
8,2,0,0.460720,0.000001,0.000000,0.460720,0.003581,0.000076,0.364949,0.000231,0.000000,0.169756,0.000686
2,2,1,0.993473,0.000000,0.000000,0.993473,0.002713,0.000000,0.000000,0.000002,0.000000,0.003811,0.000000
1,1,1,0.511157,0.000000,0.511157,0.002341,0.005613,0.000223,0.002270,0.003921,0.000014,0.467091,0.007369
7,7,1,0.991395,0.000000,0.000000,0.000000,0.005523,0.000093,0.000020,0.000000,0.991395,0.001861,0.001108
5,5,1,0.951538,0.005214,0.000000,0.000079,0.000002,0.000006,0.951538,0.000000,0.000000,0.043161,0.000000
3,3,1,0.873873,0.000037,0.000000,0.125398,0.873873,0.000000,0.000454,0.000000,0.000000,0.000238,0.000000
8,8,1,0.653217,0.000009,0.000000,0.003009,0.000000,0.000003,0.000002,0.000112,0.000041,0.653217,0.343607
5,5,1,0.738750,0.069661,0.000015,0.000181,0.069494,0.001690,0.738750,0.000001,0.114874,0.005072,0.000260
2,2,1,0.750960,0.001437,0.000053,0.750960,0.055218,0.000000,0.000262,0.001523,0.000000,0.190547,0.000000
5,5,1,0.932306,0.002582,0.000000,0.000339,0.000020,0.001224,0.932306,0.000000,0.000042,0.053448,0.010039
1,1,1,0.834722,0.000018,0.834722,0.021216,0.032474,0.000004,0.024886,0.010099,0.000507,0.066979,0.009096
1,1,1,0.765752,0.000014,0.765752,0.012797,0.018099,0.000005,0.010769,0.017428,0.000097,0.168798,0.006242
6,6,1,0.996890,0.000004,0.000000,0.002088,0.000046,0.000133,0.000137,0.996890,0.000000,0.000701,0.000001
2,2,1,0.900572,0.000000,0.000000,0.900572,0.031716,0.000042,0.000005,0.000023,0.000000,0.067641,0.000000
1,1,1,0.887452,0.000001,0.887452,0.031527,0.015875,0.000006,0.003992,0.010148,0.005270,0.037611,0.008118
3,3,1,0.945865,0.000006,0.000173,0.053388,0.945865,0.000000,0.000218,0.000000,0.000000,0.000350,0.000000
8,8,1,0.966590,0.000000,0.000314,0.005287,0.004341,0.000416,0.007085,0.008541,0.000000,0.966590,0.007426
6,6,1,0.737230,0.000000,0.000000,0.258745,0.000063,0.001582,0.000036,0.737230,0.000000,0.002340,0.000003
4,4,1,0.620665,0.000062,0.000000,0.000136,0.000074,0.620665,0.000018,0.072560,0.245497,0.053789,0.007199
2,2,1,0.834116,0.000000,0.000000,0.834116,0.000095,0.000000,0.000002,0.000000,0.000000,0.165787,0.000000
6,6,1,0.976141,0.000007,0.000000,0.023027,0.000018,0.000122,0.000007,0.976141,0.000000,0.000653,0.000025
2,2,1,0.992345,0.000000,0.000003,0.992345,0.000002,0.000000,0.000547,0.000032,0.000000,0.007070,0.000000
5,5,1,0.776189,0.000849,0.000001,0.000816,0.028366,0.000437,0.776189,0.000087,0.000000,0.191353,0.001902
5,5,1,0.920565,0.065315,0.000000,0.002877,0.000078,0.000693,0.920565,0.000124,0.000000,0.010341,0.000006
0,0,1,0.995605,0.995605,0.000000,0.001820,0.000004,0.000000,0.000000,0.000011,0.001686,0.000872,0.000001
2,2,1,0.999761,0.000000,0.000000,0.999761,0.000058,0.000000,0.000006,0.000092,0.000000,0.000083,0.000000
8,8,1,0.880526,0.000011,0.000005,0.000758,0.006505,0.023621,0.003168,0.000044,0.000092,0.880526,0.085269
0,0,1,0.998015,0.998015,0.000000,0.000592,0.001225,0.000000,0.000000,0.000003,0.000003,0.000117,0.000045
6,6,1,0.997179,0.000000,0.000000,0.001935,0.000002,0.000120,0.000000,0.997179,0.000000,0.000735,0.000028
8,8,1,0.648991,0.000000,0.000797,0.000575,0.131946,0.063499,0.116876,0.036873,0.000006,0.648991,0.000436
1,1,1,0.902790,0.000000,0.902790,0.005386,0.037604,0.000033,0.000257,0.002693,0.001436,0.032187,0.017612
7,7,1,0.577221,0.000003,0.000000,0.000000,0.001207,0.017981,0.000267,0.000007,0.577221,0.001813,0.401502
9,9,1,0.881428,0.000000,0.000030,0.000669,0.000195,0.028970,0.000256,0.000027,0.001439,0.086985,0.881428
1,1,1,0.900237,0.000001,0.900237,0.011818,0.027050,0.000020,0.002323,0.000789,0.009402,0.039726,0.008633
9,9,1,0.934191,0.000012,0.000000,0.001079,0.001336,0.022032,0.001047,0.000004,0.002560,0.037739,0.934191
2,2,1,0.907412,0.000227,0.015648,0.907412,0.039823,0.000000,0.001815,0.024078,0.000000,0.010997,0.000000
6,6,1,0.945752,0.003529,0.000004,0.000204,0.000387,0.011747,0.035662,0.945752,0.000000,0.002598,0.000118
7,7,1,0.982634,0.000006,0.000000,0.000000,0.000267,0.000046,0.000484,0.000000,0.982634,0.000821,0.015743
6,6,1,0.925009,0.000651,0.000000,0.037760,0.001096,0.001728,0.003838,0.925009,0.000000,0.029892,0.000026
6,6,1,0.932586,0.000006,0.000009,0.021431,0.000303,0.003156,0.001883,0.932586,0.000000,0.040554,0.000072
8,8,1,0.855596,0.000093,0.000011,0.000062,0.000963,0.002139,0.087318,0.053775,0.000000,0.855596,0.000043
7,7,1,0.994258,0.000332,0.000000,0.000000,0.000238,0.000149,0.003855,0.000000,0.994258,0.000102,0.001066
4,4,1,0.950639,0.000143,0.000000,0.000492,0.000005,0.950639,0.000043,0.000394,0.035082,0.006523,0.006680
9,9,1,0.673306,0.000000,0.000213,0.000146,0.006426,0.125808,0.019896,0.000234,0.006609,0.167361,0.673306
2,2,1,0.976431,0.000001,0.000000,0.976431,0.004198,0.000004,0.000001,0.000002,0.000000,0.019364,0.000000
1,1,1,0.746803,0.000000,0.746803,0.003495,0.048664,0.000031,0.000285,0.000235,0.000389,0.192187,0.007912
3,3,1,0.756746,0.000067,0.000011,0.242540,0.756746,0.000000,0.000532,0.000103,0.000000,0.000000,0.000000
3,3,1,0.947305,0.000000,0.000000,0.030024,0.947305,0.000012,0.000002,0.000000,0.000000,0.022656,0.000000
0,0,1,0.868074,0.868074,0.000000,0.000790,0.000000,0.007533,0.000000,0.012451,0.077805,0.009807,0.023541
5,5,1,0.856096,0.000045,0.000000,0.000003,0.003371,0.000025,0.856096,0.013826,0.000000,0.126633,0.000002
5,5,1,0.933858,0.000179,0.000000,0.000019,0.000001,0.000002,0.933858,0.000014,0.000000,0.065926,0.000000
8,8,1,0.898512,0.000359,0.000000,0.000299,0.007852,0.000003,0.085569,0.007395,0.000000,0.898512,0.000011
0,0,1,0.979738,0.979738,0.000000,0.013324,0.000015,0.000002,0.000010,0.004773,0.000001,0.000723,0.001413
3,3,1,0.810212,0.000000,0.000010,0.188917,0.810212,0.000003,0.000000,0.000000,0.000055,0.000803,0.000000
7,7,1,0.997912,0.000003,0.000000,0.000000,0.000242,0.000024,0.000011,0.000000,0.997912,0.000057,0.001750
9,9,1,0.880827,0.000001,0.000036,0.000297,0.000163,0.065680,0.004778,0.000337,0.016842,0.031039,0.880827
7,7,1,0.953258,0.000018,0.000000,0.000000,0.013218,0.028218,0.000253,0.000000,0.953258,0.005006,0.000028
0,0,1,0.999254,0.999254,0.000000,0.000002,0.000006,0.000000,0.000004,0.000001,0.000003,0.000728,0.000003
2,3,0,0.366649,0.000000,0.219878,0.206586,0.366649,0.000001,0.000002,0.000071,0.000084,0.206717,0.000012
7,7,1,0.931517,0.000000,0.000000,0.000000,0.000104,0.000018,0.000121,0.000000,0.931517,0.000012,0.068228
9,9,1,0.765412,0.000000,0.000000,0.000063,0.000572,0.175812,0.018617,0.000163,0.000750,0.038610,0.765412
1,1,1,0.806251,0.000000,0.806251,0.006267,0.032922,0.000045,0.003110,0.003159,0.000174,0.140716,0.007355
7,7,1,0.743174,0.000023,0.000000,0.000000,0.002161,0.247249,0.000801,0.000006,0.743174,0.005666,0.000919
8,8,1,0.909928,0.000006,0.002139,0.016471,0.002040,0.026824,0.029273,0.000281,0.000759,0.909928,0.012280
0,0,1,0.996235,0.996235,0.000000,0.000266,0.000022,0.000000,0.000000,0.002805,0.000449,0.000013,0.000210
3,3,1,0.910237,0.000000,0.000983,0.088642,0.910237,0.000004,0.000001,0.000011,0.000000,0.000122,0.000000
5,5,1,0.773411,0.000448,0.000001,0.000588,0.000321,0.000137,0.773411,0.001338,0.000000,0.223736,0.000021
3,3,1,0.980569,0.000007,0.000009,0.012231,0.980569,0.000001,0.001751,0.004092,0.000000,0.001339,0.000001
6,6,1,0.997825,0.000000,0.000000,0.001908,0.000001,0.000143,0.000000,0.997825,0.000000,0.000123,0.000001
0,0,1,0.979523,0.979523,0.000000,0.000041,0.000002,0.000014,0.015474,0.000000,0.000000,0.004935,0.000010
1,1,1,0.837485,0.000086,0.837485,0.043329,0.031539,0.000098,0.000821,0.000198,0.000016,0.085465,0.000963
2,2,1,0.930379,0.000001,0.000001,0.930379,0.008136,0.000000,0.002368,0.000000,0.000000,0.059113,0.000002
3,8,0,0.528166,0.000574,0.000009,0.002433,0.170071,0.000239,0.002268,0.000000,0.000129,0.528166,0.296112
4,4,1,0.941858,0.000045,0.001450,0.000090,0.000395,0.941858,0.001829,0.001148,0.035804,0.008772,0.008609
5,5,1,0.991783,0.000151,0.002011,0.000139,0.000018,0.000003,0.991783,0.000376,0.000003,0.005461,0.000055
6,6,1,0.963486,0.000692,0.000000,0.010589,0.000290,0.014772,0.000984,0.963486,0.000000,0.007574,0.001613
7,7,1,0.979680,0.000017,0.000009,0.000002,0.000154,0.004488,0.000096,0.000000,0.979680,0.000095,0.015459
8,8,1,0.988284,0.000238,0.000101,0.006383,0.000084,0.000315,0.002669,0.000011,0.000000,0.988284,0.001914
9,9,1,0.934838,0.000018,0.000000,0.000012,0.002513,0.017866,0.002872,0.000001,0.033890,0.007990,0.934838
0,0,1,0.987100,0.987100,0.000000,0.000000,0.000002,0.000001,0.011778,0.000000,0.000000,0.001115,0.000004
1,1,1,0.775985,0.000081,0.775985,0.013697,0.010171,0.001055,0.000894,0.000007,0.000550,0.197421,0.000141
2,2,1,0.870531,0.000000,0.000010,0.870531,0.031883,0.000000,0.000043,0.000000,0.000000,0.097497,0.000036
3,3,1,0.942286,0.001697,0.000000,0.000011,0.942286,0.000000,0.054322,0.000000,0.000000,0.001630,0.000053
4,4,1,0.962953,0.003461,0.000000,0.000318,0.000888,0.962953,0.000099,0.007795,0.000281,0.000175,0.024031
5,5,1,0.952382,0.000020,0.000002,0.000233,0.000015,0.001410,0.952382,0.000001,0.000009,0.045907,0.000021
6,6,1,0.957403,0.001188,0.000000,0.004212,0.000145,0.004125,0.000475,0.957403,0.000000,0.031647,0.000805
7,7,1,0.698967,0.000344,0.000000,0.000000,0.000005,0.000023,0.000047,0.000000,0.698967,0.000125,0.300489
8,8,1,0.962168,0.000222,0.000001,0.006059,0.000002,0.000003,0.031209,0.000003,0.000002,0.962168,0.000331
9,9,1,0.864838,0.000016,0.000003,0.000224,0.000164,0.017400,0.003820,0.000001,0.027014,0.086520,0.864838
0,0,1,0.999493,0.999493,0.000000,0.000032,0.000000,0.000001,0.000002,0.000366,0.000035,0.000069,0.000001
1,1,1,0.671344,0.000249,0.671344,0.066000,0.010867,0.000039,0.000065,0.000003,0.000000,0.251413,0.000021
2,2,1,0.896475,0.000000,0.000000,0.896475,0.009520,0.000000,0.000004,0.000000,0.000000,0.094000,0.000000
3,3,1,0.929918,0.001349,0.000027,0.001565,0.929918,0.000006,0.004718,0.000000,0.040223,0.000835,0.021359
4,4,1,0.826399,0.002634,0.000000,0.000021,0.000062,0.826399,0.001115,0.000025,0.012182,0.001600,0.155963
7,7,1,0.920281,0.000070,0.000000,0.000000,0.000009,0.000006,0.000024,0.000000,0.920281,0.000044,0.079566
8,8,1,0.738972,0.201741,0.000000,0.000485,0.000014,0.001216,0.048688,0.000000,0.000000,0.738972,0.008884
9,9,1,0.925129,0.000980,0.000000,0.000009,0.000022,0.021200,0.002520,0.000001,0.042943,0.007197,0.925129
6,6,1,0.925141,0.000075,0.000000,0.032130,0.000092,0.004124,0.000053,0.925141,0.000000,0.037211,0.001173
4,4,1,0.775706,0.000003,0.000243,0.000001,0.002629,0.775706,0.070996,0.000015,0.004421,0.011666,0.134319
2,8,0,0.625198,0.000024,0.000479,0.333820,0.000239,0.000002,0.007193,0.000009,0.000012,0.625198,0.033025
6,6,1,0.607296,0.002576,0.000000,0.029413,0.000029,0.021311,0.000035,0.607296,0.000015,0.158957,0.180367
4,4,1,0.530657,0.000050,0.015193,0.000108,0.020432,0.530657,0.041081,0.000125,0.020031,0.045256,0.327067
7,7,1,0.985580,0.000233,0.000000,0.000000,0.000002,0.000163,0.000017,0.000000,0.985580,0.000005,0.014000
8,8,1,0.992716,0.000010,0.000000,0.000067,0.000003,0.001010,0.006015,0.000000,0.000000,0.992716,0.000178
9,7,0,0.615742,0.000012,0.000000,0.000004,0.000590,0.090713,0.000459,0.000000,0.615742,0.006509,0.285972
2,2,1,0.650781,0.000002,0.000073,0.650781,0.000234,0.000000,0.000215,0.000001,0.000000,0.312073,0.036621
9,9,1,0.885353,0.000017,0.000017,0.000003,0.002270,0.009785,0.001835,0.000006,0.014483,0.086231,0.885353
3,3,1,0.834615,0.000402,0.000000,0.158578,0.834615,0.000000,0.006075,0.000000,0.000000,0.000323,0.000008
9,9,1,0.904013,0.000023,0.000000,0.000002,0.002716,0.069853,0.001588,0.000000,0.003759,0.018046,0.904013
3,3,1,0.984588,0.000493,0.000000,0.011275,0.984588,0.000000,0.003111,0.000000,0.000000,0.000484,0.000049
0,0,1,0.997216,0.997216,0.000000,0.000007,0.002529,0.000000,0.000071,0.000000,0.000082,0.000005,0.000090
0,0,1,0.990016,0.990016,0.000000,0.000487,0.000807,0.000042,0.008626,0.000000,0.000000,0.000013,0.000009
1,1,1,0.854830,0.000057,0.854830,0.030308,0.031634,0.003650,0.002604,0.000014,0.000015,0.076844,0.000044
0,0,1,0.998996,0.998996,0.000000,0.000035,0.000011,0.000002,0.000631,0.000082,0.000001,0.000029,0.000213
4,4,1,0.935563,0.000035,0.000000,0.000017,0.000053,0.935563,0.005312,0.000004,0.007949,0.000949,0.050117
2,2,1,0.874940,0.000004,0.000637,0.874940,0.001579,0.000000,0.000076,0.000000,0.000000,0.122481,0.000283
6,6,1,0.894920,0.004318,0.000000,0.008118,0.000005,0.084672,0.007829,0.894920,0.000000,0.000040,0.000098
3,3,1,0.747747,0.000485,0.000000,0.250630,0.747747,0.000048,0.000913,0.000000,0.000001,0.000070,0.000106
5,5,1,0.985952,0.000042,0.000002,0.000104,0.000007,0.001954,0.985952,0.000006,0.000098,0.011750,0.000085
3,3,1,0.937633,0.000087,0.000003,0.061029,0.937633,0.000002,0.000145,0.000000,0.000000,0.000562,0.000540
0,0,1,0.996146,0.996146,0.000000,0.000159,0.000077,0.000000,0.000224,0.000013,0.000003,0.000110,0.003268
3,3,1,0.872352,0.003185,0.000001,0.007235,0.872352,0.000001,0.107783,0.000002,0.000000,0.006255,0.003185
4,4,1,0.955126,0.000120,0.000000,0.000228,0.000004,0.955126,0.041198,0.001087,0.000067,0.001505,0.000664
1,1,1,0.784986,0.000011,0.784986,0.152197,0.000666,0.000308,0.000052,0.000001,0.000023,0.061753,0.000002
5,5,1,0.967647,0.003825,0.000173,0.001942,0.000014,0.002026,0.967647,0.000119,0.000892,0.023340,0.000022
3,3,1,0.975550,0.000144,0.000000,0.009293,0.975550,0.000000,0.013538,0.000000,0.000000,0.001473,0.000001
0,0,1,0.998077,0.998077,0.000000,0.000002,0.001222,0.000000,0.000682,0.000000,0.000001,0.000008,0.000009
8,8,1,0.962317,0.000331,0.000000,0.000466,0.000000,0.000065,0.036583,0.000155,0.000000,0.962317,0.000082
3,3,1,0.859374,0.000104,0.000000,0.138195,0.859374,0.000000,0.000448,0.000001,0.000000,0.000957,0.000919
0,0,1,0.998470,0.998470,0.000000,0.000000,0.000000,0.000000,0.001254,0.000044,0.000004,0.000218,0.000010
6,6,1,0.892305,0.091204,0.000000,0.002135,0.000025,0.000500,0.000000,0.892305,0.000000,0.003182,0.010649
1,1,1,0.889849,0.000018,0.889849,0.061540,0.002217,0.003648,0.000410,0.000027,0.000012,0.042276,0.000002
7,7,1,0.950355,0.000660,0.000000,0.000000,0.000142,0.000354,0.000177,0.000000,0.950355,0.000215,0.048097
8,8,1,0.906942,0.045447,0.000225,0.041973,0.000016,0.000108,0.002280,0.000146,0.000001,0.906942,0.002861
0,0,1,0.992799,0.992799,0.000000,0.000342,0.001231,0.000214,0.002028,0.000196,0.003053,0.000111,0.000027
9,7,0,0.557318,0.002659,0.000000,0.000000,0.000000,0.001498,0.000000,0.000000,0.557318,0.000062,0.438463
2,2,1,0.913217,0.000001,0.000000,0.913217,0.004283,0.000000,0.000008,0.000017,0.000000,0.082470,0.000002
6,6,1,0.996442,0.000033,0.000000,0.000043,0.000000,0.000139,0.000000,0.996442,0.000000,0.001341,0.002002
7,7,1,0.941154,0.000176,0.000000,0.000000,0.000217,0.001542,0.000089,0.000000,0.941154,0.000012,0.056810
1,1,1,0.741272,0.000453,0.741272,0.028713,0.014137,0.000787,0.004082,0.000013,0.000006,0.210426,0.000111
9,9,1,0.929620,0.002443,0.000000,0.000002,0.000108,0.024832,0.000108,0.000000,0.019118,0.023767,0.929620
6,6,1,0.847085,0.000971,0.000000,0.005319,0.000004,0.139586,0.006287,0.847085,0.000001,0.000729,0.000019
9,9,1,0.625064,0.031247,0.000003,0.000176,0.000009,0.153267,0.000027,0.000006,0.185335,0.004867,0.625064
4,4,1,0.942463,0.000953,0.000096,0.000478,0.023944,0.942463,0.000663,0.000107,0.004675,0.025841,0.000780
9,9,1,0.913352,0.000263,0.000003,0.000142,0.000662,0.005550,0.001401,0.000000,0.003123,0.075504,0.913352
9,9,1,0.844391,0.001737,0.000273,0.000078,0.000070,0.025575,0.000085,0.000000,0.114787,0.013003,0.844391
6,6,1,0.927710,0.023063,0.000000,0.039117,0.000700,0.004018,0.005207,0.927710,0.000000,0.000113,0.000072
7,7,1,0.818438,0.004203,0.000581,0.000048,0.004029,0.000128,0.000206,0.000000,0.818438,0.004792,0.167576
1,1,1,0.843148,0.000012,0.843148,0.015077,0.010967,0.000158,0.000374,0.000042,0.000011,0.130203,0.000007
2,2,1,0.816134,0.000385,0.000000,0.816134,0.150694,0.000000,0.000435,0.000063,0.000000,0.032290,0.000000
5,5,1,0.983195,0.002212,0.000010,0.000007,0.000907,0.000762,0.983195,0.000005,0.000073,0.012825,0.000004
3,3,1,0.984657,0.002997,0.000002,0.001033,0.984657,0.000003,0.009092,0.000000,0.000000,0.001856,0.000361
7,7,1,0.729524,0.000135,0.000000,0.000011,0.000427,0.000011,0.000009,0.000000,0.729524,0.000067,0.269816
8,8,1,0.977754,0.000137,0.000000,0.000020,0.000000,0.000044,0.022037,0.000000,0.000000,0.977754,0.000008
0,0,1,0.960958,0.960958,0.000001,0.000222,0.007615,0.000002,0.019049,0.000000,0.000001,0.010650,0.001502
1,1,1,0.876749,0.000004,0.876749,0.010729,0.049159,0.001330,0.005914,0.017973,0.015476,0.003039,0.019627
2,2,1,0.858397,0.001695,0.000002,0.858397,0.110578,0.000006,0.000272,0.028334,0.000000,0.000717,0.000000
4,4,1,0.969160,0.000783,0.000052,0.000190,0.002461,0.969160,0.001895,0.009831,0.000016,0.005290,0.010321
5,5,1,0.650683,0.000000,0.000000,0.000001,0.003077,0.000001,0.650683,0.000000,0.326253,0.000304,0.019681
6,6,1,0.953789,0.000003,0.000002,0.037660,0.000033,0.007329,0.000051,0.953789,0.000082,0.000725,0.000325
7,7,1,0.940097,0.000014,0.000000,0.000664,0.004395,0.000008,0.001944,0.000000,0.940097,0.002549,0.050329
8,8,1,0.749803,0.000755,0.000017,0.003777,0.005738,0.003665,0.235624,0.000011,0.000000,0.749803,0.000610
9,9,1,0.946739,0.000000,0.000029,0.000083,0.003053,0.015924,0.024574,0.000316,0.006725,0.002557,0.946739
0,0,1,0.996361,0.996361,0.000000,0.001483,0.000000,0.000001,0.001073,0.000393,0.000000,0.000688,0.000001
1,1,1,0.886341,0.000001,0.886341,0.002381,0.008583,0.000021,0.021485,0.018907,0.009342,0.049460,0.003480
3,3,1,0.984101,0.000317,0.001804,0.003070,0.984101,0.000004,0.006821,0.003101,0.000066,0.000458,0.000258
4,4,1,0.948434,0.000252,0.000005,0.006159,0.000001,0.948434,0.000089,0.035453,0.000161,0.006903,0.002543
5,5,1,0.800730,0.000009,0.000000,0.000044,0.000064,0.000261,0.800730,0.000000,0.000328,0.149277,0.049286
6,6,1,0.990644,0.000073,0.000000,0.003836,0.000000,0.004387,0.000001,0.990644,0.000626,0.000294,0.000139
7,7,1,0.995802,0.000007,0.000000,0.000178,0.001222,0.000001,0.000339,0.000000,0.995802,0.000070,0.002382
8,5,0,0.609740,0.006641,0.000000,0.000450,0.026190,0.000384,0.609740,0.000011,0.000001,0.356560,0.000022
0,0,1,0.911102,0.911102,0.000001,0.000092,0.048704,0.000001,0.006098,0.000002,0.032079,0.000075,0.001847
1,1,1,0.904910,0.000000,0.904910,0.015764,0.032855,0.004510,0.007153,0.006098,0.012450,0.003571,0.012690
3,3,1,0.931598,0.000019,0.001577,0.003743,0.931598,0.000163,0.009865,0.000002,0.000473,0.030128,0.022433
4,4,1,0.984541,0.000165,0.000011,0.001539,0.000558,0.984541,0.001665,0.003809,0.000699,0.000675,0.006337
7,7,1,0.925221,0.000052,0.000000,0.000368,0.074140,0.000006,0.000001,0.000000,0.925221,0.000142,0.000069
8,8,1,0.851996,0.000957,0.000011,0.005916,0.005675,0.002129,0.131875,0.000005,0.000000,0.851996,0.001436
9,9,1,0.889517,0.000000,0.000000,0.000016,0.004146,0.004638,0.016602,0.000152,0.071253,0.013675,0.889517
7,7,1,0.967832,0.000044,0.000000,0.002120,0.012917,0.000057,0.000531,0.000001,0.967832,0.000200,0.016298
5,5,1,0.939926,0.004193,0.000000,0.000001,0.003261,0.000730,0.939926,0.000000,0.003887,0.047521,0.000481
5,5,1,0.793968,0.020708,0.000005,0.000009,0.002059,0.012249,0.793968,0.000000,0.166753,0.003395,0.000854
1,1,1,0.904152,0.000000,0.904152,0.012901,0.024612,0.000468,0.003791,0.013265,0.009039,0.009321,0.022451
